snp,p_emp,mean_abs_shap,stdev_abs_shap,mean_shap
SNP2792,0.5220338983050847,1.780268267490707e-05,9.838624198375418e-06,9.094947017729283e-14
SNP9191,0.5220338983050847,1.9346889700197305e-05,9.152591793687227e-06,-3.395446886618932e-13
SNP12037,0.523728813559322,1.776798359666524e-05,8.048685516350621e-06,1.8189894035458565e-14
SNP5069,0.523728813559322,1.135637055085681e-05,6.1053856177675e-06,1.2429760924230019e-13
SNP3975,0.523728813559322,2.102838035474027e-05,1.0442566411691429e-05,-1.7583564234276612e-13
SNP13638,0.523728813559322,1.5087227960369395e-05,8.511871058679578e-06,-1.8189894035458566e-13
SNP13352,0.523728813559322,1.8084519812570458e-05,1.563483299134691e-05,1.2429760924230019e-13
SNP5352,0.523728813559322,1.1825500008247521e-05,9.277030104747091e-06,6.366462912410498e-14
SNP3627,0.523728813559322,1.9434693955796927e-05,1.2148143980324987e-05,-3.7592447673281034e-13
SNP8219,0.523728813559322,2.0229935759440803e-05,1.3939162839207486e-05,1.9705718538413446e-13
SNP4846,0.523728813559322,1.9183881073937908e-05,8.852488842045122e-06,1.5764574830730757e-13
SNP7868,0.523728813559322,1.870650318475479e-05,9.618056508310308e-06,-4.426207548628251e-13
SNP1261,0.523728813559322,1.7120933619783804e-05,1.0151395955807282e-05,5.456968210637569e-14
SNP7467,0.523728813559322,1.4950194041981983e-05,9.017671105002288e-06,-1.4551915228366852e-13
SNP5505,0.523728813559322,1.711792362830996e-05,1.6030378564879572e-05,3.219232288150427e-13
SNP14720,0.523728813559322,1.9489234388553694e-05,8.382390591332517e-06,3.5167128468553224e-13
SNP898,0.523728813559322,1.9794884992734295e-05,1.1017854495808238e-05,1.6370904631912708e-13
SNP10551,0.523728813559322,9.704197479247038e-06,6.319087853603654e-06,-1.2732925824820997e-13
SNP736,0.523728813559322,1.338460076415989e-05,1.0997020961835535e-05,3.0316490059097606e-13
SNP6810,0.523728813559322,1.5875218747775457e-05,7.074972391957357e-06,4.547473508864641e-13
SNP1283,0.523728813559322,6.563107705612007e-06,6.125793793952091e-06,-1.1217101321866115e-13
SNP3163,0.523728813559322,1.961114801815711e-05,1.5969891231523364e-05,5.578234170873959e-13
SNP4093,0.523728813559322,7.687785643308113e-06,9.000119365784887e-06,7.275957614183426e-14
SNP6767,0.523728813559322,1.9143875670124542e-05,1.4516066859090194e-05,-2.4859521848460037e-13
SNP3704,0.523728813559322,1.9382320967148796e-05,1.4007910492541186e-05,-9.398111918320258e-14
SNP14183,0.523728813559322,1.8918478108389536e-05,1.648901491775662e-05,-4.668739469101031e-13
SNP12036,0.523728813559322,1.5390523791817638e-05,9.701127895318738e-06,-9.701276818911235e-14
SNP10851,0.523728813559322,1.7709444473439363e-05,8.363312915773765e-06,-3.637978807091713e-14
SNP5686,0.523728813559322,1.0677897929175136e-05,8.811508194314038e-06,0.0
SNP12587,0.523728813559322,1.0049550131346525e-05,9.674411892710819e-06,-4.5474735088646414e-14
SNP13423,0.523728813559322,1.9008457587309144e-05,1.4971277549366388e-05,5.760133111228546e-14
SNP7303,0.523728813559322,1.870112975060086e-05,1.2656333881083441e-05,1.5764574830730757e-13
SNP12507,0.523728813559322,7.032040322580239e-06,7.140707312797567e-06,9.246529468024771e-14
SNP12042,0.523728813559322,1.9234770425100577e-05,1.0294912096705055e-05,-3.941143707682689e-13
SNP14715,0.523728813559322,1.550904979618887e-05,9.419520167352433e-06,-1.940255363782247e-13
SNP9610,0.523728813559322,1.7604431798948403e-05,1.3641080193578688e-05,2.1221543041368327e-14
SNP2987,0.523728813559322,1.5936662930471356e-05,6.522823543301905e-06,-9.701276818911235e-14
SNP8486,0.523728813559322,1.8001168179277253e-05,1.4152691695463069e-05,-5.153803310046593e-13
SNP8073,0.5254237288135594,2.0996559451305076e-05,1.5326434785511775e-05,4.911271389573813e-13
SNP7097,0.5254237288135594,1.3803854041422407e-05,9.6439548793855e-06,9.701276818911235e-14
SNP7541,0.5254237288135594,1.2706067561036132e-05,8.940224175275296e-06,4.244308608273665e-13
SNP9478,0.5254237288135594,1.8752707258803033e-05,1.1549463834804475e-05,4.5474735088646414e-14
SNP14441,0.5254237288135594,1.8201235734522923e-05,1.3496225477892783e-05,1.3642420526593923e-13
SNP377,0.5254237288135594,1.7473720808235765e-05,1.716522994500513e-05,-2.827012698010852e-13
SNP5777,0.5254237288135594,1.7002075025326728e-05,8.919348386216674e-06,-1.5764574830730757e-13
SNP13477,0.5254237288135594,1.9114582046313443e-05,1.0261630482155442e-05,-2.1221543041368326e-13
SNP2287,0.5254237288135594,2.1300123692829704e-05,1.4920853281996389e-05,-2.243420264373223e-13
SNP11794,0.5254237288135594,5.552437429893568e-06,7.63961333789879e-06,5.153803310046593e-14
SNP919,0.5254237288135594,8.541040187992621e-06,9.973317674606436e-06,-1.3339255626002948e-13
SNP11856,0.5254237288135594,1.1050513767258963e-05,6.628895493910587e-06,-3.031649005909761e-14
SNP7829,0.5254237288135594,1.660561558310292e-05,1.4758377978525713e-05,-3.092281986027956e-13
SNP5926,0.5254237288135594,1.8061332466459133e-05,6.975818161095665e-06,2.4859521848460037e-13
SNP5604,0.5254237288135594,1.6212432425769898e-05,6.499777159287294e-06,9.094947017729283e-14
SNP13449,0.5254237288135594,2.151529302864219e-05,1.1303840378926169e-05,1.7583564234276612e-13
SNP3493,0.5254237288135594,1.3290022125147515e-05,5.250823083920629e-06,1.3945585427184899e-13
SNP3345,0.5254237288135594,1.9843582401032714e-05,7.923095709657371e-06,-6.063298011819522e-14
SNP234,0.5254237288135594,1.6858531710871225e-05,1.021296834004407e-05,8.185452315956354e-14
SNP7896,0.5254237288135594,1.964615129509184e-05,1.2123664045057955e-05,-3.1225984760870535e-13
SNP367,0.5254237288135594,1.7596615125512473e-05,9.31102024364611e-06,2.9710160257915655e-13
SNP13214,0.5254237288135594,1.759672541462957e-05,1.768930218620392e-05,1.0534980295536418e-13
SNP9535,0.5254237288135594,1.8186135342451356e-05,1.5759275027582816e-05,1.2732925824820997e-13
SNP12516,0.5254237288135594,1.1464698312314189e-05,8.747967279889032e-06,1.8493058936049541e-13
SNP4102,0.5254237288135594,5.092919292716639e-06,7.891338788291444e-06,-4.092726157978177e-14
SNP8060,0.5254237288135594,6.949862387652199e-06,8.509707155771368e-06,1.2126596023639043e-13
SNP6515,0.5254237288135594,2.0831760302826296e-05,9.41342672217893e-06,-4.486840528746446e-13
SNP2969,0.5254237288135594,1.7209087175918588e-05,7.183459781211628e-06,2.6678511252005895e-13
SNP13215,0.5254237288135594,1.775097591727596e-05,1.8441204607034717e-05,-1.1368683772161603e-15
SNP814,0.5271186440677966,5.0371842250266736e-06,6.727586691699783e-06,3.637978807091713e-14
SNP6459,0.5271186440677966,1.7666845099787073e-05,9.078325935106728e-06,8.48861721654733e-14
SNP5796,0.5271186440677966,1.743401327985339e-05,8.092818373092298e-06,0.0
SNP4311,0.5271186440677966,2.1406040505098646e-05,8.873951232676516e-06,3.637978807091713e-14
SNP6487,0.5271186440677966,7.649429311034812e-06,8.317772336321396e-06,-9.094947017729283e-14
SNP7732,0.5271186440677966,1.7429694824689553e-05,1.400637304001726e-05,-4.411049303598702e-13
SNP4066,0.5271186440677966,1.789848803885737e-05,1.5579093459972743e-05,1.3642420526593923e-14
SNP11013,0.5271186440677966,6.585464999867933e-06,8.90925804207633e-06,-1.5309827479844292e-13
SNP4968,0.5271186440677966,2.1280933997331885e-05,1.0537971878209566e-05,6.669627813001474e-14
SNP10905,0.5271186440677966,7.370916891886736e-06,6.86361590849916e-06,2.7284841053187846e-14
SNP7926,0.5271186440677966,1.685967973116931e-05,1.3333536640669069e-05,-1.5612992380435268e-13
SNP7592,0.5271186440677966,1.6061184348169868e-05,8.330788616401055e-06,-2.0615213240186372e-13
SNP4892,0.5271186440677966,2.024876065358209e-05,8.96552706692203e-06,-1.697723443309466e-13
SNP5640,0.5271186440677966,1.4690889717409542e-05,6.191593384297065e-06,-1.5764574830730757e-13
SNP680,0.5271186440677966,1.179654843933046e-05,7.608351105013325e-06,-1.0610771520684163e-13
SNP14446,0.5271186440677966,9.59574955838131e-06,8.978913625910623e-06,-2.1221543041368327e-14
SNP6050,0.5271186440677966,3.911480070352506e-06,7.783745056288029e-06,-1.0231815394945443e-13
SNP10223,0.5271186440677966,1.9794060144704417e-05,1.4078033319833864e-05,-2.0312048339595397e-13
SNP7400,0.5271186440677966,1.8518590321339918e-05,1.7272054940393665e-05,3.410605131648481e-13
SNP536,0.5271186440677966,9.399926448168116e-06,9.772980506936601e-06,-4.335258078450958e-13
SNP11593,0.5271186440677966,1.4588332293593945e-05,8.695138282744195e-06,-1.940255363782247e-13
SNP14106,0.5271186440677966,1.66768813642193e-05,1.4730629275028464e-05,-6.214880462115009e-14
SNP7341,0.5271186440677966,1.7828473883128026e-05,1.531609697130111e-05,-2.3646862246096135e-13
SNP13096,0.5271186440677966,1.3592713379087703e-05,7.063562007913848e-06,-3.637978807091713e-14
SNP4470,0.5271186440677966,1.901870410317012e-05,7.279582462539252e-06,1.8189894035458566e-13
SNP804,0.5271186440677966,1.8066746891539274e-05,1.4396987729616043e-05,-8.185452315956354e-14
SNP1191,0.5271186440677966,1.8808217234133432e-05,8.429169453212482e-06,-7.275957614183426e-14
SNP4201,0.5271186440677966,1.666529535062485e-05,1.6458772078081895e-05,-2.986174270821114e-13
SNP8114,0.5271186440677966,1.4301255972289557e-05,1.2330002950225925e-05,-1.3945585427184899e-13
SNP7562,0.5271186440677966,1.6251008873950922e-05,8.37085702759887e-06,-1.8796223836640517e-13
SNP7093,0.5271186440677966,1.0041823094676752e-05,1.1750899841797918e-05,6.972792713592449e-14
SNP7852,0.5288135593220339,4.956057224868952e-06,7.290305480100333e-06,1.3339255626002948e-13
SNP14426,0.5288135593220339,1.2005995413346682e-05,7.789385464163934e-06,1.3339255626002948e-13
SNP3949,0.5288135593220339,1.302723570309657e-05,7.19344343882979e-06,1.2126596023639044e-14
SNP8169,0.5288135593220339,1.8326608217951918e-05,7.228559899907256e-06,-2.3646862246096135e-13
SNP6858,0.5288135593220339,1.8640561374922982e-05,1.3110489216226345e-05,-1.3945585427184899e-13
SNP409,0.5288135593220339,1.0331995126762194e-05,8.93144447864695e-06,1.8189894035458565e-14
SNP1438,0.5288135593220339,1.5241331802826607e-05,7.089045259215733e-06,-2.9710160257915655e-13
SNP4603,0.5288135593220339,2.1688593333237803e-05,1.1385897407802927e-05,2.6678511252005895e-13
SNP5909,0.5288135593220339,1.6440923591289902e-05,8.117085153087078e-06,1.3945585427184899e-13
SNP8729,0.5288135593220339,1.754461871314561e-05,9.20049252248042e-06,5.214436290164789e-13
SNP14548,0.5288135593220339,1.6096607942017728e-05,8.691093435505474e-06,-2.6678511252005895e-13
SNP12561,0.5288135593220339,1.794758669954414e-05,1.6757299716758528e-05,-3.880510727564494e-13
SNP12529,0.5288135593220339,2.061794487417501e-05,1.5109177043901922e-05,2.9406995357324677e-13
SNP10619,0.5288135593220339,2.0321111217829943e-05,1.0597293946869468e-05,-6.245196952174107e-13
SNP10111,0.5288135593220339,1.7193347454546406e-05,7.698974883330233e-06,-3.031649005909761e-14
SNP498,0.5288135593220339,1.4963240373617736e-05,7.556761470339487e-06,1.3945585427184899e-13
SNP811,0.5288135593220339,5.917593703088642e-06,6.436242680086599e-06,1.5309827479844292e-13
SNP7011,0.5288135593220339,1.724902310040003e-05,1.0919659667106242e-05,0.0
SNP5816,0.5288135593220339,1.7638996196183145e-05,1.1825157190006812e-05,-2.9710160257915655e-13
SNP3398,0.5288135593220339,1.8584264150073675e-05,1.254355990297416e-05,2.7284841053187846e-13
SNP13702,0.5288135593220339,1.755651209653782e-05,8.84206491619305e-06,-1.2732925824820997e-13
SNP3879,0.5288135593220339,1.458935831275691e-05,1.2997540585154822e-05,-3.5167128468553224e-13
SNP13780,0.5288135593220339,7.599118219635178e-06,5.885838997284738e-06,2.1524707941959301e-13
SNP3095,0.5288135593220339,1.3636472206902303e-05,8.365679973250304e-06,1.8796223836640517e-13
SNP7533,0.5288135593220339,1.8149069116285925e-05,9.279420882948392e-06,3.092281986027956e-13
SNP5531,0.5288135593220339,9.79601196074024e-06,1.0589326265419415e-05,8.791782117138306e-14
SNP14234,0.5288135593220339,2.0826561376452445e-05,1.0077410824081761e-05,1.4551915228366852e-13
SNP14616,0.5305084745762711,1.6769483396880485e-05,6.804155924708189e-06,-4.0017766878008843e-13
SNP10955,0.5305084745762711,2.073833533965323e-05,1.1216899109062322e-05,-6.063298011819522e-15
SNP13887,0.5305084745762711,1.7099557117035146e-05,8.216299040941902e-06,-1.2126596023639044e-14
SNP2765,0.5305084745762711,1.972742495733352e-05,9.00428260443581e-06,-7.882287415365378e-14
SNP4963,0.5305084745762711,2.1530436436781506e-05,1.0153945358851128e-05,-5.214436290164789e-13
SNP3870,0.5305084745762711,1.7935004143510015e-05,1.3242852340277162e-05,-4.8506384094556176e-14
SNP9566,0.5305084745762711,1.9258136259547124e-05,8.983437726666319e-06,-2.4253192047278088e-14
SNP3275,0.5305084745762711,2.0225192329235143e-05,7.058607965148788e-06,-1.8189894035458565e-14
SNP3006,0.5305084745762711,1.759903642929809e-05,1.1985662912460254e-05,3.228706191293895e-13
SNP1096,0.5305084745762711,1.8794086396762093e-05,1.1205831696984588e-05,2.6072181450823944e-13
SNP13394,0.5305084745762711,1.691433995498907e-05,1.5145697476836876e-05,-1.0610771520684163e-13
SNP492,0.5305084745762711,8.193334542738739e-06,6.26812516107884e-06,1.2126596023639044e-14
SNP7357,0.5305084745762711,1.7756910845794968e-05,1.525090873919221e-05,3.865352482534945e-13
SNP6088,0.5305084745762711,2.356750674759193e-05,1.4825144431159559e-05,-1.2126596023639043e-13
SNP31,0.5305084745762711,1.6057136183462716e-05,1.4640166715083826e-05,3.789561257387201e-15
SNP13105,0.5305084745762711,2.0212517974869114e-05,9.525520901419539e-06,-1.6370904631912708e-13
SNP2963,0.5305084745762711,2.0718163820371653e-05,8.640514718345945e-06,2.9103830456733704e-13
SNP13580,0.5305084745762711,1.78150689771428e-05,1.0640751841017488e-05,7.579122514774402e-14
SNP3198,0.5305084745762711,1.9704254882526583e-05,1.06283969568491e-05,5.578234170873959e-13
SNP14436,0.5305084745762711,1.881212506608184e-05,1.3943693845342709e-05,3.637978807091713e-14
SNP868,0.5305084745762711,1.9375298579689114e-05,1.0936187814720109e-05,-2.1827872842550277e-13
SNP11034,0.5305084745762711,1.7669823793463972e-05,1.336227179924517e-05,-2.652692880171041e-13
SNP3089,0.5305084745762711,8.001128893132167e-06,8.420285813976906e-06,6.063298011819522e-14
SNP11352,0.5305084745762711,1.5061999489110652e-05,1.3806558136941193e-05,-2.6451137576562663e-13
SNP3167,0.5305084745762711,1.0617665375320939e-05,1.026000134283162e-05,1.0307606620093186e-13
SNP13582,0.5305084745762711,1.623954123412356e-05,1.4485181250810643e-05,-3.0619654959688584e-13
SNP9149,0.5305084745762711,1.773710652457794e-05,1.8388515668297645e-05,-3.656926613378649e-14
SNP6969,0.5305084745762711,1.693317327863042e-05,1.682856384569491e-05,-8.943364567433794e-14
SNP8967,0.5305084745762711,1.7655042382405856e-05,1.5682991324839857e-05,-6.214880462115009e-14
SNP10521,0.5305084745762711,1.2393047254590784e-05,8.183358625383814e-06,4.486840528746446e-13
SNP4864,0.5305084745762711,1.3728555495617912e-05,8.342083823511807e-06,4.3655745685100554e-13
SNP853,0.5305084745762711,2.0324784788196363e-05,9.259010100746519e-06,1.3945585427184899e-13
SNP945,0.5305084745762711,2.0209230084825926e-05,8.956486648905042e-06,9.701276818911235e-14
SNP5710,0.5305084745762711,1.7808069242164492e-05,9.074657480336845e-06,1.697723443309466e-13
SNP12297,0.5305084745762711,1.6825442289700733e-05,6.613387425363311e-06,7.275957614183426e-14
SNP4596,0.5305084745762711,6.514917554341082e-06,8.704090893262004e-06,2.622376390111943e-13
SNP1435,0.5305084745762711,2.0666605535855828e-05,9.119912884576692e-06,-4.8506384094556176e-14
SNP5547,0.5305084745762711,1.7085967765524402e-05,1.197293162329104e-05,-1.8493058936049541e-13
SNP6750,0.5322033898305085,5.006593686024038e-06,6.992754954620714e-06,2.4253192047278088e-14
SNP758,0.5322033898305085,1.1743846198442042e-05,9.517191298809102e-06,-8.185452315956354e-14
SNP1739,0.5322033898305085,1.814583019343748e-05,1.4717069224574125e-05,2.0615213240186372e-13
SNP2513,0.5322033898305085,1.4287327268599862e-05,1.2495544654719497e-05,1.5309827479844292e-13
SNP761,0.5322033898305085,1.6825228925275345e-05,1.4095255953031559e-05,6.366462912410498e-14
SNP4829,0.5322033898305085,2.0039124713851682e-05,9.351825931357995e-06,-4.426207548628251e-13
SNP13945,0.5322033898305085,1.1174187141781052e-05,7.081778296082538e-06,-2.4253192047278088e-14
SNP14813,0.5322033898305085,1.2601506920570197e-05,6.905955351382393e-06,2.6678511252005895e-13
SNP10181,0.5322033898305085,9.704786204262443e-06,7.694137639921697e-06,-1.9099388737231492e-13
SNP14695,0.5322033898305085,1.8995936200857008e-05,9.199276952607138e-06,3.7592447673281034e-13
SNP5564,0.5322033898305085,1.8935163019098885e-05,1.575522537546162e-05,-6.669627813001474e-14
SNP5834,0.5322033898305085,1.6413038210885133e-05,1.2726074771739852e-05,1.2126596023639044e-14
SNP1376,0.5322033898305085,1.7376172709191452e-05,8.11897373228926e-06,1.6370904631912708e-13
SNP13230,0.5322033898305085,1.6217325643689644e-05,1.3026162864881865e-05,1.3642420526593923e-13
SNP5250,0.5322033898305085,1.8744004470742463e-05,9.175776112081277e-06,-3.5167128468553224e-13
SNP3429,0.5322033898305085,7.681849462339111e-06,7.208577546480935e-06,3.031649005909761e-14
SNP2999,0.5322033898305085,9.039770545011075e-06,6.572111508184952e-06,1.697723443309466e-13
SNP10976,0.5322033898305085,1.4617111125213948e-05,6.82637177203679e-06,3.5773458269735175e-13
SNP3986,0.5322033898305085,1.6309136029425038e-05,1.2234438808251366e-05,-1.5158245029548804e-14
SNP7818,0.5322033898305085,1.8832152239459295e-05,1.2893001206145045e-05,8.791782117138306e-14
SNP11165,0.5322033898305085,1.8629455765524958e-05,1.2997214071865058e-05,9.155579997847477e-13
SNP5305,0.5322033898305085,1.7485770798278584e-05,7.722255082472053e-06,-1.8796223836640517e-13
SNP11522,0.5322033898305085,2.0479690641271493e-05,1.3926847228692384e-05,6.063298011819522e-15
SNP5543,0.5322033898305085,1.6435202457311486e-05,7.819053633247917e-06,-3.4560798667371273e-13
SNP4374,0.5322033898305085,1.68800278515846e-05,8.000531714487265e-06,4.244308608273665e-14
SNP5066,0.5322033898305085,1.8022613488331748e-05,7.935710598298266e-06,-2.1827872842550277e-13
SNP465,0.5322033898305085,1.6595718225289602e-05,7.888511651906457e-06,2.7891170854369797e-13
SNP10235,0.5322033898305085,1.8471648703174046e-05,9.692223028047009e-06,2.1827872842550277e-13
SNP6247,0.5322033898305085,1.7688156831354717e-05,1.1179205592939858e-05,6.972792713592449e-14
SNP3026,0.5322033898305085,2.1530074166851895e-05,1.0392685793613553e-05,-8.48861721654733e-14
SNP2171,0.5322033898305085,1.4215004545500658e-05,5.7560193844971106e-06,1.5764574830730757e-13
SNP262,0.5338983050847458,1.728867726342287e-05,7.104037358502955e-06,-2.7891170854369797e-13
SNP14115,0.5338983050847458,1.0378076625177831e-05,8.132563710217586e-06,-1.2429760924230019e-13
